folder,init_clip_score,init_ocr_loss,avg_clip_score,avg_ocr_loss,iteration,clip_score,ocr_loss
15_إيطاليا_234_seed_42_ocr_loss_1.5_angels_loss_0.5,,,0.22320408076047898,0.009453565580770373,300,0.22649748623371124,0.012481816112995148
15_إيطاليا_234_seed_42_ocr_loss_1.5_angels_loss_0.5,,,0.22320408076047898,0.009453565580770373,350,0.22990523278713226,0.012155501171946526
15_إيطاليا_234_seed_42_ocr_loss_1.5_angels_loss_0.5,,,0.22320408076047898,0.009453565580770373,400,0.22529180347919464,0.013383261859416962
15_إيطاليا_234_seed_42_ocr_loss_1.5_angels_loss_0.5,,,0.22320408076047898,0.009453565580770373,450,0.21735401451587677,0.01463483739644289
13_قرش_01_seed_42_ocr_loss_1.0_angels_loss_0.5,,,0.2537290096282959,0.012711888831108808,0,0.1896107941865921,0.0
13_قرش_01_seed_42_ocr_loss_1.0_angels_loss_0.5,,,0.2537290096282959,0.012711888831108808,50,0.23294039070606232,0.009030564688146114
13_قرش_01_seed_42_ocr_loss_1.0_angels_loss_0.5,,,0.2537290096282959,0.012711888831108808,100,0.2634527385234833,0.013994305394589901
13_قرش_01_seed_42_ocr_loss_1.0_angels_loss_0.5,,,0.2537290096282959,0.012711888831108808,150,0.2560438811779022,0.015344668179750443
13_قرش_01_seed_42_ocr_loss_1.0_angels_loss_0.5,,,0.2537290096282959,0.012711888831108808,200,0.2624179422855377,0.01573042757809162
13_قرش_01_seed_42_ocr_loss_1.0_angels_loss_0.5,,,0.2537290096282959,0.012711888831108808,250,0.2577567994594574,0.012285183183848858
13_قرش_01_seed_42_ocr_loss_1.0_angels_loss_0.5,,,0.2537290096282959,0.012711888831108808,300,0.2676740288734436,0.016372784972190857
13_قرش_01_seed_42_ocr_loss_1.0_angels_loss_0.5,,,0.2537290096282959,0.012711888831108808,350,0.2551036775112152,0.014753429219126701
13_قرش_01_seed_42_ocr_loss_1.0_angels_loss_0.5,,,0.2537290096282959,0.012711888831108808,400,0.2771831452846527,0.01583464816212654
13_قرش_01_seed_42_ocr_loss_1.0_angels_loss_0.5,,,0.2537290096282959,0.012711888831108808,450,0.2751066982746124,0.013772876933217049
08_يوغا_23_seed_42_ocr_loss_1.0_angels_loss_0.5,,,0.28208855390548704,0.01075744410045445,0,0.24111127853393555,0.0
08_يوغا_23_seed_42_ocr_loss_1.0_angels_loss_0.5,,,0.28208855390548704,0.01075744410045445,50,0.2767122685909271,0.005890924017876387
08_يوغا_23_seed_42_ocr_loss_1.0_angels_loss_0.5,,,0.28208855390548704,0.01075744410045445,100,0.29231759905815125,0.012135741300880909
08_يوغا_23_seed_42_ocr_loss_1.0_angels_loss_0.5,,,0.28208855390548704,0.01075744410045445,150,0.2795813977718353,0.012516619637608528
08_يوغا_23_seed_42_ocr_loss_1.0_angels_loss_0.5,,,0.28208855390548704,0.01075744410045445,200,0.28549060225486755,0.012315268628299236
08_يوغا_23_seed_42_ocr_loss_1.0_angels_loss_0.5,,,0.28208855390548704,0.01075744410045445,250,0.287492573261261,0.010385352186858654
08_يوغا_23_seed_42_ocr_loss_1.0_angels_loss_0.5,,,0.28208855390548704,0.01075744410045445,300,0.2987429201602936,0.012836985290050507
08_يوغا_23_seed_42_ocr_loss_1.0_angels_loss_0.5,,,0.28208855390548704,0.01075744410045445,350,0.2793840765953064,0.01678343117237091
08_يوغا_23_seed_42_ocr_loss_1.0_angels_loss_0.5,,,0.28208855390548704,0.01075744410045445,400,0.29554808139801025,0.012289111502468586
08_يوغا_23_seed_42_ocr_loss_1.0_angels_loss_0.5,,,0.28208855390548704,0.01075744410045445,450,0.2845047414302826,0.01242100726813078
08_طيار_012_seed_42_ocr_loss_1.5_angels_loss_0.5,,,0.22063558399677277,0.007328951638191939,0,0.20291362702846527,0.0
08_طيار_012_seed_42_ocr_loss_1.5_angels_loss_0.5,,,0.22063558399677277,0.007328951638191939,50,0.2132481336593628,0.004436662420630455
08_طيار_012_seed_42_ocr_loss_1.5_angels_loss_0.5,,,0.22063558399677277,0.007328951638191939,100,0.2250727415084839,0.00789097510278225
08_طيار_012_seed_42_ocr_loss_1.5_angels_loss_0.5,,,0.22063558399677277,0.007328951638191939,150,0.22284846007823944,0.010295089334249496
08_طيار_012_seed_42_ocr_loss_1.5_angels_loss_0.5,,,0.22063558399677277,0.007328951638191939,200,0.22429461777210236,0.0065482137724757195
08_طيار_012_seed_42_ocr_loss_1.5_angels_loss_0.5,,,0.22063558399677277,0.007328951638191939,250,0.22386334836483002,0.007441317196935415
08_طيار_012_seed_42_ocr_loss_1.5_angels_loss_0.5,,,0.22063558399677277,0.007328951638191939,300,0.2256203442811966,0.010264046490192413
08_طيار_012_seed_42_ocr_loss_1.5_angels_loss_0.5,,,0.22063558399677277,0.007328951638191939,350,0.22354760766029358,0.01028220634907484
08_طيار_012_seed_42_ocr_loss_1.5_angels_loss_0.5,,,0.22063558399677277,0.007328951638191939,400,0.2239716500043869,0.009224908426404
08_طيار_012_seed_42_ocr_loss_1.5_angels_loss_0.5,,,0.22063558399677277,0.007328951638191939,450,0.22097530961036682,0.006906097289174795
06_معرفة_1234_seed_42_ocr_loss_2.0_angels_loss_0.5,,,0.20690509527921677,0.011256981315091253,0,0.20253415405750275,0.0
06_معرفة_1234_seed_42_ocr_loss_2.0_angels_loss_0.5,,,0.20690509527921677,0.011256981315091253,50,0.19804053008556366,0.006271366495639086
06_معرفة_1234_seed_42_ocr_loss_2.0_angels_loss_0.5,,,0.20690509527921677,0.011256981315091253,100,0.20657651126384735,0.013625964522361755
06_معرفة_1234_seed_42_ocr_loss_2.0_angels_loss_0.5,,,0.20690509527921677,0.011256981315091253,150,0.19939029216766357,0.01307022012770176
06_معرفة_1234_seed_42_ocr_loss_2.0_angels_loss_0.5,,,0.20690509527921677,0.011256981315091253,200,0.20295532047748566,0.01408874150365591
06_معرفة_1234_seed_42_ocr_loss_2.0_angels_loss_0.5,,,0.20690509527921677,0.011256981315091253,250,0.20703473687171936,0.015686074271798134
06_معرفة_1234_seed_42_ocr_loss_2.0_angels_loss_0.5,,,0.20690509527921677,0.011256981315091253,300,0.20778170228004456,0.012193705886602402
06_معرفة_1234_seed_42_ocr_loss_2.0_angels_loss_0.5,,,0.20690509527921677,0.011256981315091253,350,0.2128300964832306,0.011853181757032871
06_معرفة_1234_seed_42_ocr_loss_2.0_angels_loss_0.5,,,0.20690509527921677,0.011256981315091253,400,0.2105356901884079,0.012943648733198643
06_معرفة_1234_seed_42_ocr_loss_2.0_angels_loss_0.5,,,0.20690509527921677,0.011256981315091253,450,0.22137191891670227,0.012836909852921963
06_جري_1_seed_42_ocr_loss_0.5_angels_loss_0.5,,,0.27214365154504777,0.014930363465100526,0,0.20485146343708038,0.0
06_جري_1_seed_42_ocr_loss_0.5_angels_loss_0.5,,,0.27214365154504777,0.014930363465100526,50,0.21027126908302307,0.005680017173290253
06_جري_1_seed_42_ocr_loss_0.5_angels_loss_0.5,,,0.27214365154504777,0.014930363465100526,100,0.2695325016975403,0.011634894646704197
06_جري_1_seed_42_ocr_loss_0.5_angels_loss_0.5,,,0.27214365154504777,0.014930363465100526,150,0.2798471450805664,0.01651812717318535
06_جري_1_seed_42_ocr_loss_0.5_angels_loss_0.5,,,0.27214365154504777,0.014930363465100526,200,0.31891873478889465,0.015689752995967865
06_جري_1_seed_42_ocr_loss_0.5_angels_loss_0.5,,,0.27214365154504777,0.014930363465100526,250,0.28768619894981384,0.01722084917128086
06_جري_1_seed_42_ocr_loss_0.5_angels_loss_0.5,,,0.27214365154504777,0.014930363465100526,300,0.28150638937950134,0.021924935281276703
06_جري_1_seed_42_ocr_loss_0.5_angels_loss_0.5,,,0.27214365154504777,0.014930363465100526,350,0.2873987853527069,0.023214509710669518
06_جري_1_seed_42_ocr_loss_0.5_angels_loss_0.5,,,0.27214365154504777,0.014930363465100526,400,0.2871152460575104,0.01769670471549034
06_جري_1_seed_42_ocr_loss_0.5_angels_loss_0.5,,,0.27214365154504777,0.014930363465100526,450,0.29430878162384033,0.019723843783140182
06_عطف_0_seed_42_ocr_loss_0.5_angels_loss_0.5,,,0.23263643831014633,0.023430471867322923,0,0.21528612077236176,0.0
06_عطف_0_seed_42_ocr_loss_0.5_angels_loss_0.5,,,0.23263643831014633,0.023430471867322923,50,0.2182607501745224,0.011629588901996613
06_عطف_0_seed_42_ocr_loss_0.5_angels_loss_0.5,,,0.23263643831014633,0.023430471867322923,100,0.22234408557415009,0.021022528409957886
06_عطف_0_seed_42_ocr_loss_0.5_angels_loss_0.5,,,0.23263643831014633,0.023430471867322923,150,0.23105409741401672,0.022392237558960915
06_عطف_0_seed_42_ocr_loss_0.5_angels_loss_0.5,,,0.23263643831014633,0.023430471867322923,200,0.2392948418855667,0.02113618142902851
06_عطف_0_seed_42_ocr_loss_0.5_angels_loss_0.5,,,0.23263643831014633,0.023430471867322923,250,0.2286500781774521,0.024426117539405823
06_عطف_0_seed_42_ocr_loss_0.5_angels_loss_0.5,,,0.23263643831014633,0.023430471867322923,300,0.23638872802257538,0.03390663117170334
06_عطف_0_seed_42_ocr_loss_0.5_angels_loss_0.5,,,0.23263643831014633,0.023430471867322923,350,0.24746613204479218,0.030170951038599014
06_عطف_0_seed_42_ocr_loss_0.5_angels_loss_0.5,,,0.23263643831014633,0.023430471867322923,400,0.2390044927597046,0.036263078451156616
06_عطف_0_seed_42_ocr_loss_0.5_angels_loss_0.5,,,0.23263643831014633,0.023430471867322923,450,0.2486150562763214,0.0333574041724205
06_ثعلب_012_seed_1_ocr_loss_1.5_angels_loss_0.5,,,0.25842037349939345,0.011729698395356536,0,0.18880188465118408,0.0
06_ثعلب_012_seed_1_ocr_loss_1.5_angels_loss_0.5,,,0.25842037349939345,0.011729698395356536,50,0.19914357364177704,0.004825185518711805
06_ثعلب_012_seed_1_ocr_loss_1.5_angels_loss_0.5,,,0.25842037349939345,0.011729698395356536,100,0.23089945316314697,0.008440201170742512
06_ثعلب_012_seed_1_ocr_loss_1.5_angels_loss_0.5,,,0.25842037349939345,0.011729698395356536,150,0.25253912806510925,0.012943772599101067
06_ثعلب_012_seed_1_ocr_loss_1.5_angels_loss_0.5,,,0.25842037349939345,0.011729698395356536,200,0.2710188329219818,0.013305040076375008
06_ثعلب_012_seed_1_ocr_loss_1.5_angels_loss_0.5,,,0.25842037349939345,0.011729698395356536,250,0.2831382155418396,0.013226263225078583
06_ثعلب_012_seed_1_ocr_loss_1.5_angels_loss_0.5,,,0.25842037349939345,0.011729698395356536,300,0.2773624360561371,0.015357432886958122
06_ثعلب_012_seed_1_ocr_loss_1.5_angels_loss_0.5,,,0.25842037349939345,0.011729698395356536,350,0.28627824783325195,0.01625903695821762
06_ثعلب_012_seed_1_ocr_loss_1.5_angels_loss_0.5,,,0.25842037349939345,0.011729698395356536,400,0.2986814081668854,0.01493017841130495
06_ثعلب_012_seed_1_ocr_loss_1.5_angels_loss_0.5,,,0.25842037349939345,0.011729698395356536,450,0.29634055495262146,0.01800987310707569
05_فلسطين_3_seed_42_ocr_loss_0.5_angels_loss_0.5,,,0.2609401896595955,0.021290465816855432,0,0.2582149803638458,0.0
05_فلسطين_3_seed_42_ocr_loss_0.5_angels_loss_0.5,,,0.2609401896595955,0.021290465816855432,50,0.2591167390346527,0.010184898972511292
05_فلسطين_3_seed_42_ocr_loss_0.5_angels_loss_0.5,,,0.2609401896595955,0.021290465816855432,100,0.24791477620601654,0.01732785813510418
05_فلسطين_3_seed_42_ocr_loss_0.5_angels_loss_0.5,,,0.2609401896595955,0.021290465816855432,150,0.24836233258247375,0.023241976276040077
05_فلسطين_3_seed_42_ocr_loss_0.5_angels_loss_0.5,,,0.2609401896595955,0.021290465816855432,200,0.2564670443534851,0.024832529947161674
05_فلسطين_3_seed_42_ocr_loss_0.5_angels_loss_0.5,,,0.2609401896595955,0.021290465816855432,250,0.2571457326412201,0.024798879399895668
05_فلسطين_3_seed_42_ocr_loss_0.5_angels_loss_0.5,,,0.2609401896595955,0.021290465816855432,300,0.26722121238708496,0.028680644929409027
05_فلسطين_3_seed_42_ocr_loss_0.5_angels_loss_0.5,,,0.2609401896595955,0.021290465816855432,350,0.2658953368663788,0.0268390029668808
05_فلسطين_3_seed_42_ocr_loss_0.5_angels_loss_0.5,,,0.2609401896595955,0.021290465816855432,400,0.2738012969493866,0.027573533356189728
05_فلسطين_3_seed_42_ocr_loss_0.5_angels_loss_0.5,,,0.2609401896595955,0.021290465816855432,450,0.2752624452114105,0.029425334185361862
ITERATION AVERAGES,,,,,,,
,,,0.2051843653122584,0.0,0,,
,,,0.2181698977947235,0.006275995130029817,50,,
,,,0.23567374919851622,0.012338352195608119,100,,
,,,0.23804758489131927,0.014576857987170419,150,,
,,,0.24623235439260802,0.014250946386406818,200,,
,,,0.24217107271154723,0.014662192203104496,250,,
,,,0.2460318257411321,0.018317092210054398,300,,
,,,0.24799908449252447,0.01739321354155739,350,,
,,,0.25348562995592755,0.017408610166360933,400,,
,,,0.25280552978316945,0.017810274109554786,450,,
