2023-08-14 10:35:33,609 INFO    StreamThr :58949 [internal.py:wandb_internal():86] W&B internal server running at pid: 58949, started at: 2023-08-14 10:35:33.609100
2023-08-14 10:35:33,610 DEBUG   HandlerThread:58949 [handler.py:handle_request():144] handle_request: status
2023-08-14 10:35:33,617 INFO    WriterThread:58949 [datastore.py:open_for_write():85] open: /home/ubuntu/ai_dev/NST/text2svg/Font-To-Sketch/wandb/run-20230814_103533-s5wmrasb/run-s5wmrasb.wandb
2023-08-14 10:35:33,617 DEBUG   SenderThread:58949 [sender.py:send():379] send: header
2023-08-14 10:35:33,629 DEBUG   SenderThread:58949 [sender.py:send():379] send: run
2023-08-14 10:35:33,825 INFO    SenderThread:58949 [dir_watcher.py:__init__():211] watching files in: /home/ubuntu/ai_dev/NST/text2svg/Font-To-Sketch/wandb/run-20230814_103533-s5wmrasb/files
2023-08-14 10:35:33,825 INFO    SenderThread:58949 [sender.py:_start_run_threads():1121] run started: s5wmrasb with start time 1692009333.609141
2023-08-14 10:35:33,830 DEBUG   SenderThread:58949 [sender.py:send_request():406] send_request: summary_record
2023-08-14 10:35:33,830 INFO    SenderThread:58949 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-08-14 10:35:33,838 DEBUG   HandlerThread:58949 [handler.py:handle_request():144] handle_request: check_version
2023-08-14 10:35:33,838 DEBUG   SenderThread:58949 [sender.py:send_request():406] send_request: check_version
2023-08-14 10:35:33,892 DEBUG   HandlerThread:58949 [handler.py:handle_request():144] handle_request: run_start
2023-08-14 10:35:33,896 DEBUG   HandlerThread:58949 [system_info.py:__init__():31] System info init
2023-08-14 10:35:33,897 DEBUG   HandlerThread:58949 [system_info.py:__init__():46] System info init done
2023-08-14 10:35:33,897 INFO    HandlerThread:58949 [system_monitor.py:start():181] Starting system monitor
2023-08-14 10:35:33,897 INFO    SystemMonitor:58949 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-08-14 10:35:33,897 INFO    HandlerThread:58949 [system_monitor.py:probe():201] Collecting system info
2023-08-14 10:35:33,897 INFO    SystemMonitor:58949 [interfaces.py:start():190] Started cpu monitoring
2023-08-14 10:35:33,898 INFO    SystemMonitor:58949 [interfaces.py:start():190] Started disk monitoring
2023-08-14 10:35:33,898 INFO    SystemMonitor:58949 [interfaces.py:start():190] Started gpu monitoring
2023-08-14 10:35:33,899 INFO    SystemMonitor:58949 [interfaces.py:start():190] Started memory monitoring
2023-08-14 10:35:33,900 INFO    SystemMonitor:58949 [interfaces.py:start():190] Started network monitoring
2023-08-14 10:35:33,919 DEBUG   HandlerThread:58949 [system_info.py:probe():195] Probing system
2023-08-14 10:35:33,923 DEBUG   HandlerThread:58949 [system_info.py:_probe_git():180] Probing git
2023-08-14 10:35:33,930 DEBUG   HandlerThread:58949 [system_info.py:_probe_git():188] Probing git done
2023-08-14 10:35:33,930 DEBUG   HandlerThread:58949 [system_info.py:probe():240] Probing system done
2023-08-14 10:35:33,930 DEBUG   HandlerThread:58949 [system_monitor.py:probe():210] {'os': 'Linux-5.13.0-1031-aws-x86_64-with-glibc2.10', 'python': '3.8.5', 'heartbeatAt': '2023-08-14T10:35:33.919647', 'startedAt': '2023-08-14T10:35:33.604944', 'docker': None, 'cuda': None, 'args': ('--experiment', 'default', '--script', 'arabic', '--font', 'code/data/fonts/arabic/16.ttf', '--semantic_concept', 'music', '--optimized_letter', 'موسيقى', '--word', 'موسيقى', '--seed', '42'), 'state': 'running', 'program': 'code/main.py', 'codePath': 'code/main.py', 'git': {'remote': 'https://github.com/BKHMSI/Font-To-Sketch', 'commit': '48068cb33ebf3b739a87d362039cefe2a60eb2c5'}, 'email': None, 'root': '/home/ubuntu/ai_dev/NST/text2svg/Font-To-Sketch', 'host': 'ip-172-31-68-235', 'username': 'root', 'executable': '/home/ubuntu/.conda/envs/ldm/bin/python', 'cpu_count': 4, 'cpu_count_logical': 8, 'cpu_freq': {'current': 2768.1375, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2799.998, 'min': 0.0, 'max': 0.0}, {'current': 2545.114, 'min': 0.0, 'max': 0.0}, {'current': 2799.998, 'min': 0.0, 'max': 0.0}, {'current': 2799.998, 'min': 0.0, 'max': 0.0}, {'current': 2799.998, 'min': 0.0, 'max': 0.0}, {'current': 2799.998, 'min': 0.0, 'max': 0.0}, {'current': 2799.998, 'min': 0.0, 'max': 0.0}, {'current': 2799.998, 'min': 0.0, 'max': 0.0}], 'disk': {'total': 290.5798759460449, 'used': 235.95903396606445}, 'gpu': 'NVIDIA A10G', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA A10G', 'memory_total': 24146608128}], 'memory': {'total': 31.008197784423828}}
2023-08-14 10:35:33,930 INFO    HandlerThread:58949 [system_monitor.py:probe():211] Finished collecting system info
2023-08-14 10:35:33,930 INFO    HandlerThread:58949 [system_monitor.py:probe():214] Publishing system info
2023-08-14 10:35:33,930 DEBUG   HandlerThread:58949 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-08-14 10:35:33,930 DEBUG   HandlerThread:58949 [system_info.py:_save_pip():67] Saving pip packages done
2023-08-14 10:35:33,931 DEBUG   HandlerThread:58949 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-08-14 10:35:34,444 DEBUG   HandlerThread:58949 [system_info.py:_save_conda():86] Saving conda packages done
2023-08-14 10:35:34,444 INFO    HandlerThread:58949 [system_monitor.py:probe():216] Finished publishing system info
2023-08-14 10:35:34,446 DEBUG   SenderThread:58949 [sender.py:send():379] send: files
2023-08-14 10:35:34,446 INFO    SenderThread:58949 [sender.py:_save_file():1375] saving file wandb-metadata.json with policy now
2023-08-14 10:35:34,452 DEBUG   SenderThread:58949 [sender.py:send():379] send: telemetry
2023-08-14 10:35:34,453 DEBUG   HandlerThread:58949 [handler.py:handle_request():144] handle_request: stop_status
2023-08-14 10:35:34,454 DEBUG   SenderThread:58949 [sender.py:send_request():406] send_request: stop_status
2023-08-14 10:35:34,619 DEBUG   SenderThread:58949 [sender.py:send():379] send: exit
2023-08-14 10:35:34,619 INFO    SenderThread:58949 [sender.py:send_exit():584] handling exit code: 1
2023-08-14 10:35:34,619 INFO    SenderThread:58949 [sender.py:send_exit():586] handling runtime: 0
2023-08-14 10:35:34,619 INFO    SenderThread:58949 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-08-14 10:35:34,619 INFO    SenderThread:58949 [sender.py:send_exit():592] send defer
2023-08-14 10:35:34,619 DEBUG   HandlerThread:58949 [handler.py:handle_request():144] handle_request: defer
2023-08-14 10:35:34,619 INFO    HandlerThread:58949 [handler.py:handle_request_defer():170] handle defer: 0
2023-08-14 10:35:34,620 DEBUG   SenderThread:58949 [sender.py:send_request():406] send_request: defer
2023-08-14 10:35:34,620 INFO    SenderThread:58949 [sender.py:send_request_defer():608] handle sender defer: 0
2023-08-14 10:35:34,620 INFO    SenderThread:58949 [sender.py:transition_state():612] send defer: 1
2023-08-14 10:35:34,620 DEBUG   HandlerThread:58949 [handler.py:handle_request():144] handle_request: defer
2023-08-14 10:35:34,620 INFO    HandlerThread:58949 [handler.py:handle_request_defer():170] handle defer: 1
2023-08-14 10:35:34,620 DEBUG   SenderThread:58949 [sender.py:send_request():406] send_request: defer
2023-08-14 10:35:34,620 INFO    SenderThread:58949 [sender.py:send_request_defer():608] handle sender defer: 1
2023-08-14 10:35:34,620 INFO    SenderThread:58949 [sender.py:transition_state():612] send defer: 2
2023-08-14 10:35:34,620 DEBUG   HandlerThread:58949 [handler.py:handle_request():144] handle_request: defer
2023-08-14 10:35:34,620 INFO    HandlerThread:58949 [handler.py:handle_request_defer():170] handle defer: 2
2023-08-14 10:35:34,620 INFO    HandlerThread:58949 [system_monitor.py:finish():190] Stopping system monitor
2023-08-14 10:35:34,620 DEBUG   SystemMonitor:58949 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-08-14 10:35:34,620 DEBUG   SystemMonitor:58949 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-08-14 10:35:34,620 DEBUG   SystemMonitor:58949 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-08-14 10:35:34,621 INFO    HandlerThread:58949 [interfaces.py:finish():202] Joined cpu monitor
2023-08-14 10:35:34,621 INFO    HandlerThread:58949 [interfaces.py:finish():202] Joined disk monitor
2023-08-14 10:35:34,645 INFO    HandlerThread:58949 [interfaces.py:finish():202] Joined gpu monitor
2023-08-14 10:35:34,645 INFO    HandlerThread:58949 [interfaces.py:finish():202] Joined memory monitor
2023-08-14 10:35:34,645 INFO    HandlerThread:58949 [interfaces.py:finish():202] Joined network monitor
2023-08-14 10:35:34,645 DEBUG   SenderThread:58949 [sender.py:send_request():406] send_request: defer
2023-08-14 10:35:34,645 INFO    SenderThread:58949 [sender.py:send_request_defer():608] handle sender defer: 2
2023-08-14 10:35:34,645 INFO    SenderThread:58949 [sender.py:transition_state():612] send defer: 3
2023-08-14 10:35:34,645 DEBUG   HandlerThread:58949 [handler.py:handle_request():144] handle_request: defer
2023-08-14 10:35:34,645 INFO    HandlerThread:58949 [handler.py:handle_request_defer():170] handle defer: 3
2023-08-14 10:35:34,645 DEBUG   SenderThread:58949 [sender.py:send_request():406] send_request: defer
